"","Subject","Harmony","Instrument","Voice","Selfdeclare","OMSI","X16.minus.17","ConsInstr","ConsNotes","Instr.minus.Notes","PachListen","ClsListen","KnowRob","KnowAxis","X1990s2000s","X1990s2000s.minus.1960s1970s","CollegeMusic","NoClass","APTheory","Composing","PianoPlay","GuitarPlay","X1stInstr","X2ndInstr","first12","Classical","Popular"
"652","34","I-IV-V","piano","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",8,5
"653","34","I-IV-V","piano","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,8
"654","34","I-IV-V","piano","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",8,4
"655","34","I-IV-V","string","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,8
"656","34","I-IV-V","string","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,9
"657","34","I-IV-V","string","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",4,7
"658","34","I-V-IV","guitar","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,6
"659","34","I-V-IV","guitar","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,8
"660","34","I-V-IV","guitar","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",1,10
"661","34","I-V-IV","piano","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",5,7
"662","34","I-V-IV","piano","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",1,10
"663","34","I-V-IV","piano","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",1,9
"664","34","I-V-IV","string","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",3,8
"665","34","I-V-IV","string","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",7,5
"666","34","I-V-IV","string","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,9
"667","34","I-V-VI","guitar","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",10,3
"668","34","I-V-VI","guitar","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",5,6
"669","34","I-V-VI","guitar","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",9,3
"670","34","I-V-VI","piano","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",10,2
"671","34","I-V-VI","piano","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",9,2
"672","34","I-V-VI","piano","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",10,2
"673","34","I-V-VI","string","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",8,4
"674","34","I-V-VI","string","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",9,3
"675","34","I-V-VI","string","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",10,1
"676","34","IV-I-V","guitar","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",1,8
"677","34","IV-I-V","guitar","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,8
"678","34","IV-I-V","guitar","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,8
"679","34","IV-I-V","piano","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,9
"680","34","IV-I-V","piano","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",4,7
"681","34","IV-I-V","piano","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,9
"682","34","IV-I-V","string","contrary",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",7,4
"683","34","IV-I-V","string","par3rd",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",2,9
"684","34","IV-I-V","string","par5th",2,146,6,0,NA,0,5,3,0,0,5,4,1,1,1,0,4,0,NA,NA,"string",3,8
"685","35","I-IV-V","guitar","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,7
"686","35","I-IV-V","guitar","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,8
"687","35","I-IV-V","guitar","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,5
"688","35","I-IV-V","piano","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,8
"689","35","I-IV-V","piano","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,7
"690","35","I-IV-V","piano","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,6
"691","35","I-IV-V","string","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,1
"692","35","I-IV-V","string","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,1
"693","35","I-IV-V","string","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,2
"694","35","I-V-IV","guitar","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,10
"695","35","I-V-IV","guitar","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,7
"696","35","I-V-IV","guitar","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",9,8
"697","35","I-V-IV","piano","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,7
"698","35","I-V-IV","piano","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,7
"699","35","I-V-IV","piano","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,5
"700","35","I-V-IV","string","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,1
"701","35","I-V-IV","string","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,5
"702","35","I-V-IV","string","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,6
"703","35","I-V-VI","guitar","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,8
"704","35","I-V-VI","guitar","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,10
"705","35","I-V-VI","guitar","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",9,7
"706","35","I-V-VI","piano","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,8
"707","35","I-V-VI","piano","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,7
"708","35","I-V-VI","piano","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,6
"709","35","I-V-VI","string","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,3
"710","35","I-V-VI","string","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,3
"711","35","I-V-VI","string","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",9,2
"712","35","IV-I-V","guitar","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,6
"713","35","IV-I-V","guitar","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,8
"714","35","IV-I-V","guitar","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,9
"715","35","IV-I-V","piano","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,8
"716","35","IV-I-V","piano","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",8,6
"717","35","IV-I-V","piano","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",7,8
"718","35","IV-I-V","string","contrary",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,1
"719","35","IV-I-V","string","par3rd",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,4
"720","35","IV-I-V","string","par5th",3,122,0,3,1,2,5,3,0,0,0,NA,0,NA,0,2,1,1,NA,NA,"string",10,4
"721","36","I-IV-V","guitar","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,8
"722","36","I-IV-V","guitar","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,3
"723","36","I-IV-V","guitar","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,9
"724","36","I-IV-V","piano","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,6
"725","36","I-IV-V","piano","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,7
"726","36","I-IV-V","piano","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,7
"727","36","I-IV-V","string","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,8
"728","36","I-IV-V","string","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,6
"729","36","I-IV-V","string","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",9,7
"730","36","I-V-IV","guitar","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,3
"731","36","I-V-IV","guitar","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",5,5
"732","36","I-V-IV","guitar","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,5
"733","36","I-V-IV","piano","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,5
"734","36","I-V-IV","piano","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,7
"735","36","I-V-IV","piano","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",5,5
"736","36","I-V-IV","string","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,3
"737","36","I-V-IV","string","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",3,7
"738","36","I-V-IV","string","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,8
"739","36","I-V-VI","guitar","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,4
"740","36","I-V-VI","guitar","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",4,5
"741","36","I-V-VI","guitar","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",4,6
"742","36","I-V-VI","piano","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",4,3
"743","36","I-V-VI","piano","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,8
"744","36","I-V-VI","piano","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",5,5
"745","36","I-V-VI","string","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,7
"746","36","I-V-VI","string","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,5
"747","36","I-V-VI","string","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,5
"748","36","IV-I-V","guitar","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,7
"749","36","IV-I-V","guitar","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,7
"750","36","IV-I-V","guitar","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",6,6
"751","36","IV-I-V","piano","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,6
"752","36","IV-I-V","piano","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,7
"753","36","IV-I-V","piano","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",5,5
"754","36","IV-I-V","string","contrary",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,5
"755","36","IV-I-V","string","par3rd",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",8,8
"756","36","IV-I-V","string","par5th",1,20,0,1,0,1,1,0,0,NA,5,5,1,0,0,0,0,0,NA,NA,"string",7,4
"757","37","I-IV-V","guitar","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,7
"758","37","I-IV-V","guitar","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",6,6
"759","37","I-IV-V","guitar","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,9
"760","37","I-IV-V","piano","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"761","37","I-IV-V","piano","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",3,8
"762","37","I-IV-V","piano","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",3,6
"763","37","I-IV-V","string","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"764","37","I-IV-V","string","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",5,5
"765","37","I-IV-V","string","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"766","37","I-V-IV","guitar","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,9
"767","37","I-V-IV","guitar","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,9
"768","37","I-V-IV","guitar","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"769","37","I-V-IV","piano","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,7
"770","37","I-V-IV","piano","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"771","37","I-V-IV","piano","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",3,8
"772","37","I-V-IV","string","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"773","37","I-V-IV","string","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",7,3
"774","37","I-V-IV","string","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",3,6
"775","37","I-V-VI","guitar","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"776","37","I-V-VI","guitar","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,9
"777","37","I-V-VI","guitar","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,9
"778","37","I-V-VI","piano","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,8
"779","37","I-V-VI","piano","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,7
"780","37","I-V-VI","piano","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,7
"781","37","I-V-VI","string","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",6,4
"782","37","I-V-VI","string","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"783","37","I-V-VI","string","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",6,3
"784","37","IV-I-V","guitar","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,9
"785","37","IV-I-V","guitar","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",1,8
"786","37","IV-I-V","guitar","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"787","37","IV-I-V","piano","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",5,7
"788","37","IV-I-V","piano","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"789","37","IV-I-V","piano","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",2,8
"790","37","IV-I-V","string","contrary",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",4,6
"791","37","IV-I-V","string","par3rd",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",5,5
"792","37","IV-I-V","string","par5th",2,11,-1,3,3,0,3,1,0,0,2,0,1,0,0,0,0,0,NA,NA,"string",3,5
"793","38","I-IV-V","guitar","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",2,8
"794","38","I-IV-V","guitar","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"795","38","I-IV-V","guitar","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",3,8
"796","38","I-IV-V","piano","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,2
"797","38","I-IV-V","piano","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",4,7
"798","38","I-IV-V","piano","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",3,8
"799","38","I-IV-V","string","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",8,1
"800","38","I-IV-V","string","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"801","38","I-IV-V","string","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",3,6
"802","38","I-V-IV","guitar","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",2,8
"803","38","I-V-IV","guitar","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"804","38","I-V-IV","guitar","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"805","38","I-V-IV","piano","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,2
"806","38","I-V-IV","piano","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",1,8
"807","38","I-V-IV","piano","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"808","38","I-V-IV","string","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,3
"809","38","I-V-IV","string","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",1,1
"810","38","I-V-IV","string","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"811","38","I-V-VI","guitar","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,2
"812","38","I-V-VI","guitar","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",2,9
"813","38","I-V-VI","guitar","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",4,6
"814","38","I-V-VI","piano","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,3
"815","38","I-V-VI","piano","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"816","38","I-V-VI","piano","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"817","38","I-V-VI","string","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",3,9
"818","38","I-V-VI","string","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",8,2
"819","38","I-V-VI","string","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",1,10
"820","38","IV-I-V","guitar","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",1,9
"821","38","IV-I-V","guitar","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"822","38","IV-I-V","guitar","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",2,9
"823","38","IV-I-V","piano","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",4,8
"824","38","IV-I-V","piano","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",7,3
"825","38","IV-I-V","piano","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",3,6
"826","38","IV-I-V","string","contrary",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",2,8
"827","38","IV-I-V","string","par3rd",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"828","38","IV-I-V","string","par5th",3,277,6,1,1,0,5,1,0,5,4,1,1,0,0,3,0,1,4,NA,"string",5,5
"829","39","I-IV-V","guitar","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,6
"830","39","I-IV-V","guitar","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,7
"831","39","I-IV-V","guitar","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",7,7
"832","39","I-IV-V","piano","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"833","39","I-IV-V","piano","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",6,5
"834","39","I-IV-V","piano","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,6
"835","39","I-IV-V","string","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"836","39","I-IV-V","string","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"837","39","I-IV-V","string","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",8,2
"838","39","I-V-IV","guitar","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"839","39","I-V-IV","guitar","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",6,6
"840","39","I-V-IV","guitar","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,6
"841","39","I-V-IV","piano","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"842","39","I-V-IV","piano","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,6
"843","39","I-V-IV","piano","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,7
"844","39","I-V-IV","string","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,6
"845","39","I-V-IV","string","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",6,6
"846","39","I-V-IV","string","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,5
"847","39","I-V-VI","guitar","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",6,6
"848","39","I-V-VI","guitar","par3rd",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",5,7
"849","39","I-V-VI","guitar","par5th",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",6,6
"850","39","I-V-VI","piano","contrary",2,18,-1,0,NA,0,5,3,0,0,5,2,0,0,0,0,0,0,4,NA,"string",7,5
